ID,Checking Account Balance,Duration of Loan(months),Credit History,Purpose of Loan,Loan Amount,Savings Account Balance,Years in present employment,Installment Rate (% of disposable income),Marital Status,Co-applicant,Guarantor,Years at present Residence,Real Estate,Age,Other Installment plan credit,Housing,Number of Existing Credits,Job,No. Dependants,Foreign National,Repayment_Status
507805575,Unknown/No Checking Account,12,existing credits paid back duly till now,New Car,640,< GHS 100 DM,1 <= ... < 4 years,4,Divorced,No,No,1< … <=2 years,Yes,49,No,Renting,1,Unskilled - resident,1,No,Repaid
1240357950,GHS 0 < ... < GHS 200,21,critical account,Building project,3652,< GHS 100 DM,4 <=... < 7 years,2,Single,No,No,2<…<=3 years,No,27,No,Renting,2,Skilled employee / official,1,No,Repaid
981674225,Unknown/No Checking Account,18,critical account,New Car,1530,< GHS 100 DM,1 <= ... < 4 years,3,Single,No,No,1< … <=2 years,No,32,Yes,Renting,2,Skilled employee / official,1,No,Defaulted
187524791,Unknown/No Checking Account,48,existing credits paid back duly till now,Building project,3914,Unknown/ No savings account,1 <= ... < 4 years,4,Divorced,No,No,1< … <=2 years,Yes,38,Yes,Renting,1,Skilled employee / official,1,No,Defaulted
796822854,< GHS 0,12,existing credits paid back duly till now,Furniture,1858,< GHS 100 DM,< 1 year,4,Widowed,No,No,<= 1 year,No,22,No,Own House,1,Skilled employee / official,1,No,Repaid
919120641,< GHS 0,18,existing credits paid back duly till now,Entertainment set,2600,< GHS 100 DM,1 <= ... < 4 years,4,Single,No,No,>4 years,No,65,No,Renting,2,Skilled employee / official,1,No,Defaulted
105646545,Unknown/No Checking Account,15,existing credits paid back duly till now,Entertainment set,1979,Unknown/ No savings account, >= 7 years,4,Single,No,No,1< … <=2 years,No,35,No,Renting,1,Skilled employee / official,1,No,Repaid
411427724,>= GHS 200,6,existing credits paid back duly till now,Furniture,2116,< GHS 100 DM,1 <= ... < 4 years,2,Single,No,No,1< … <=2 years,Yes,41,No,Renting,1,Skilled employee / official,1,No,Repaid
795365937,GHS 0 < ... < GHS 200,9,all credits at this bank paid back duly,New Car,1437,GHS 100 <= ... <  GHS 500,4 <=... < 7 years,2,Single,No,No,2<…<=3 years,No,29,No,Renting,1,Skilled employee / official,1,No,Defaulted
1246832565,Unknown/No Checking Account,42,critical account,Furniture,4042,GHS 500<= ... < GHS 1000,1 <= ... < 4 years,4,Single,No,No,>4 years,Yes,36,No,Renting,2,Skilled employee / official,1,No,Repaid
1204053797,Unknown/No Checking Account,9,existing credits paid back duly till now,Education,3832,Unknown/ No savings account, >= 7 years,1,Single,No,No,>4 years,Yes,64,No,Renting,1,Unskilled - resident,1,No,Repaid
170655849,< GHS 0,24,existing credits paid back duly till now,Entertainment set,3660,< GHS 100 DM,1 <= ... < 4 years,2,Widowed,No,No,>4 years,No,28,No,Renting,1,Skilled employee / official,1,No,Repaid
320851646,< GHS 0,18,all credits at this bank paid back duly,Furniture,1553,< GHS 100 DM,1 <= ... < 4 years,4,Single,No,No,2<…<=3 years,No,44,Yes,Renting,1,Skilled employee / official,1,No,Defaulted
372955695,GHS 0 < ... < GHS 200,15,existing credits paid back duly till now,Entertainment set,1444,Unknown/ No savings account,< 1 year,4,Single,No,No,<= 1 year,No,23,No,Renting,1,Skilled employee / official,1,No,Repaid
911524389,Unknown/No Checking Account,9,existing credits paid back duly till now,Furniture,1980,< GHS 100 DM,< 1 year,2,Widowed,Yes,No,1< … <=2 years,No,19,No,Own House,2,Skilled employee / official,1,No,Defaulted
1257625966,GHS 0 < ... < GHS 200,24,existing credits paid back duly till now,New Car,1355,< GHS 100 DM,< 1 year,3,Widowed,No,No,>4 years,No,25,No,Renting,1,Unskilled - resident,1,No,Defaulted
449479724,Unknown/No Checking Account,12,existing credits paid back duly till now,Education,1393,< GHS 100 DM, >= 7 years,4,Single,No,No,>4 years,No,47,Yes,Renting,3,Skilled employee / official,2,No,Repaid
794412419,Unknown/No Checking Account,24,existing credits paid back duly till now,Entertainment set,1376,GHS 500<= ... < GHS 1000,4 <=... < 7 years,4,Widowed,No,No,<= 1 year,No,28,No,Renting,1,Skilled employee / official,1,No,Repaid
848658964,Unknown/No Checking Account,60,delay in paying off in the past,Entertainment set,15653,< GHS 100 DM,4 <=... < 7 years,2,Single,No,No,>4 years,No,21,No,Renting,2,Skilled employee / official,1,No,Repaid
818738650,Unknown/No Checking Account,12,existing credits paid back duly till now,Entertainment set,1493,< GHS 100 DM,< 1 year,4,Widowed,No,No,2<…<=3 years,No,34,No,Renting,1,Skilled employee / official,2,No,Repaid
697616793,< GHS 0,42,delay in paying off in the past,Entertainment set,4370,< GHS 100 DM,4 <=... < 7 years,3,Single,No,No,1< … <=2 years,No,26,Yes,Renting,2,Skilled employee / official,2,No,Defaulted
779557012,< GHS 0,18,existing credits paid back duly till now,Education,750,< GHS 100 DM,unemployed,4,Widowed,No,No,<= 1 year,Yes,27,No,Renting,1,Unemployed/ Unskilled  - non-resident,1,No,Defaulted
855808522,GHS 0 < ... < GHS 200,15,existing credits paid back duly till now,Others,1308,< GHS 100 DM, >= 7 years,4,Single,No,No,>4 years,No,38,No,Renting,2,Unskilled - resident,1,No,Repaid
105059120,Unknown/No Checking Account,15,existing credits paid back duly till now,Education,4623,GHS 100 <= ... <  GHS 500,1 <= ... < 4 years,3,Single,No,No,1< … <=2 years,No,40,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
304278521,Unknown/No Checking Account,24,critical account,Entertainment set,1851,< GHS 100 DM,4 <=... < 7 years,4,Married,No,Yes,1< … <=2 years,No,33,No,Renting,2,Skilled employee / official,1,No,Repaid
902550963,< GHS 0,18,critical account,Entertainment set,1880,< GHS 100 DM,4 <=... < 7 years,4,Married,No,No,<= 1 year,No,32,No,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
122610551,Unknown/No Checking Account,36,delay in paying off in the past,Building project,7980,Unknown/ No savings account,< 1 year,4,Single,No,No,>4 years,No,27,No,Own House,2,Skilled employee / official,1,No,Defaulted
382553193,< GHS 0,30,no credits taken,Furniture,4583,< GHS 100 DM,1 <= ... < 4 years,2,Divorced,No,Yes,1< … <=2 years,Yes,32,No,Renting,2,Skilled employee / official,1,No,Repaid
1158401377,Unknown/No Checking Account,12,existing credits paid back duly till now,New Car,1386,GHS 500<= ... < GHS 1000,1 <= ... < 4 years,2,Widowed,No,No,1< … <=2 years,No,26,No,Renting,1,Skilled employee / official,1,No,Defaulted
478745197,>= GHS 200,24,existing credits paid back duly till now,New Car,947,< GHS 100 DM,4 <=... < 7 years,4,Single,No,No,2<…<=3 years,No,38,Yes,Renting,1,Skilled employee / official,2,No,Defaulted
32460300,< GHS 0,12,existing credits paid back duly till now,Education,684,< GHS 100 DM,1 <= ... < 4 years,4,Single,No,No,>4 years,No,40,No,Own House,1,Unskilled - resident,2,No,Defaulted
94654481,< GHS 0,48,existing credits paid back duly till now,Education,7476,< GHS 100 DM,4 <=... < 7 years,4,Single,No,No,<= 1 year,No,50,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
606726123,GHS 0 < ... < GHS 200,12,existing credits paid back duly till now,Furniture,1922,< GHS 100 DM,1 <= ... < 4 years,4,Single,No,No,1< … <=2 years,No,37,No,Renting,1,Unskilled - resident,1,No,Defaulted
1162944518,< GHS 0,24,existing credits paid back duly till now,New Car,2303,< GHS 100 DM, >= 7 years,4,Single,Yes,No,<= 1 year,Yes,45,No,Renting,1,Skilled employee / official,1,No,Defaulted
489659724,GHS 0 < ... < GHS 200,36,delay in paying off in the past,New Car,8086,GHS 100 <= ... <  GHS 500, >= 7 years,2,Single,No,No,>4 years,No,42,No,Renting,4,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
1272794080,Unknown/No Checking Account,24,critical account,Used Car,2346,< GHS 100 DM,4 <=... < 7 years,4,Single,No,No,2<…<=3 years,No,35,No,Renting,2,Skilled employee / official,1,No,Repaid
982601705,< GHS 0,14,existing credits paid back duly till now,New Car,3973,< GHS 100 DM,unemployed,1,Single,No,No,>4 years,No,22,No,Renting,1,Skilled employee / official,1,No,Repaid
982738323,GHS 0 < ... < GHS 200,12,existing credits paid back duly till now,New Car,888,< GHS 100 DM, >= 7 years,4,Single,No,No,>4 years,No,41,Yes,Renting,1,Unskilled - resident,2,No,Defaulted
1274502714,Unknown/No Checking Account,48,existing credits paid back duly till now,Entertainment set,10222,Unknown/ No savings account,4 <=... < 7 years,4,Single,No,No,2<…<=3 years,No,37,Yes,Renting,1,Skilled employee / official,1,No,Repaid
890686192,GHS 0 < ... < GHS 200,30,no credits taken,Building project,4221,< GHS 100 DM,1 <= ... < 4 years,2,Widowed,No,No,<= 1 year,No,28,No,Renting,2,Skilled employee / official,1,No,Repaid
346584834,GHS 0 < ... < GHS 200,18,critical account,Furniture,6361,< GHS 100 DM, >= 7 years,2,Single,No,No,<= 1 year,No,41,No,Renting,1,Skilled employee / official,1,No,Repaid
494702041,>= GHS 200,12,existing credits paid back duly till now,Entertainment set,1297,< GHS 100 DM,1 <= ... < 4 years,3,Married,No,No,>4 years,Yes,23,No,Own House,1,Skilled employee / official,1,No,Repaid
504674262,< GHS 0,12,existing credits paid back duly till now,New Car,900,Unknown/ No savings account,1 <= ... < 4 years,4,Married,No,No,1< … <=2 years,No,23,No,Renting,1,Skilled employee / official,1,No,Defaulted
140517476,Unknown/No Checking Account,21,existing credits paid back duly till now,Furniture,2241,< GHS 100 DM, >= 7 years,4,Single,No,No,1< … <=2 years,Yes,50,No,Renting,2,Skilled employee / official,1,No,Repaid
1013205501,GHS 0 < ... < GHS 200,6,delay in paying off in the past,Furniture,1050,< GHS 100 DM,unemployed,4,Single,No,No,<= 1 year,No,35,Yes,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
888845801,>= GHS 200,6,critical account,Education,1047,< GHS 100 DM,1 <= ... < 4 years,2,Widowed,No,No,>4 years,No,50,No,Renting,1,Unskilled - resident,1,No,Repaid
1184108021,Unknown/No Checking Account,24,critical account,Others,6314,< GHS 100 DM,unemployed,4,Single,Yes,No,1< … <=2 years,No,27,Yes,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
261749122,GHS 0 < ... < GHS 200,30,all credits at this bank paid back duly,Furniture,3496, => GHS 1000 DM,1 <= ... < 4 years,4,Single,No,No,1< … <=2 years,No,34,Yes,Renting,1,Skilled employee / official,2,No,Repaid
307556946,Unknown/No Checking Account,48,all credits at this bank paid back duly,Building project,3609,< GHS 100 DM,1 <= ... < 4 years,1,Widowed,No,No,<= 1 year,Yes,27,Yes,Renting,1,Skilled employee / official,1,No,Repaid
592488168,< GHS 0,12,critical account,New Car,4843,< GHS 100 DM, >= 7 years,3,Single,Yes,No,>4 years,No,43,No,Own House,2,Skilled employee / official,1,No,Defaulted
1210483094,>= GHS 200,30,critical account,Entertainment set,3017,< GHS 100 DM, >= 7 years,4,Single,No,No,>4 years,No,47,No,Renting,1,Skilled employee / official,1,No,Repaid
418136444,Unknown/No Checking Account,24,critical account,Building project,4139,GHS 100 <= ... <  GHS 500,1 <= ... < 4 years,3,Single,No,No,2<…<=3 years,No,27,No,Renting,2,Unskilled - resident,1,No,Repaid
476476954,Unknown/No Checking Account,36,existing credits paid back duly till now,Building project,5742,GHS 100 <= ... <  GHS 500,4 <=... < 7 years,2,Single,No,No,1< … <=2 years,No,31,No,Renting,2,Skilled employee / official,1,No,Repaid
628745353,Unknown/No Checking Account,60,existing credits paid back duly till now,New Car,10366,< GHS 100 DM, >= 7 years,2,Single,No,No,>4 years,No,42,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
956120621,Unknown/No Checking Account,6,critical account,New Car,2080,GHS 500<= ... < GHS 1000,1 <= ... < 4 years,1,Married,No,No,1< … <=2 years,No,24,No,Renting,1,Skilled employee / official,1,No,Repaid
699379312,Unknown/No Checking Account,21,delay in paying off in the past,Building project,2580,GHS 500<= ... < GHS 1000,< 1 year,4,Single,No,No,1< … <=2 years,Yes,41,Yes,Renting,1,Unskilled - resident,2,No,Defaulted
401265243,Unknown/No Checking Account,30,critical account,Entertainment set,4530,< GHS 100 DM,4 <=... < 7 years,4,Widowed,No,No,>4 years,No,26,No,Own House,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
760521861,Unknown/No Checking Account,24,critical account,Furniture,5150,< GHS 100 DM, >= 7 years,4,Single,No,No,>4 years,No,33,No,Renting,1,Skilled employee / official,1,No,Repaid
605102317,GHS 0 < ... < GHS 200,72,existing credits paid back duly till now,Entertainment set,5595,GHS 100 <= ... <  GHS 500,1 <= ... < 4 years,2,Married,No,No,1< … <=2 years,No,24,No,Renting,1,Skilled employee / official,1,No,Defaulted
149161307,< GHS 0,24,existing credits paid back duly till now,Entertainment set,2384,< GHS 100 DM, >= 7 years,4,Single,No,No,>4 years,Yes,64,Yes,Own House,1,Unskilled - resident,1,No,Repaid
820519649,Unknown/No Checking Account,18,existing credits paid back duly till now,Entertainment set,1453,< GHS 100 DM,< 1 year,3,Widowed,No,No,<= 1 year,Yes,26,No,Renting,1,Skilled employee / official,1,No,Repaid
1180644414,Unknown/No Checking Account,6,existing credits paid back duly till now,Education,1538,< GHS 100 DM,< 1 year,1,Widowed,No,No,1< … <=2 years,No,56,No,Renting,1,Skilled employee / official,1,No,Repaid
757567607,Unknown/No Checking Account,12,existing credits paid back duly till now,Entertainment set,2279,Unknown/ No savings account,1 <= ... < 4 years,4,Single,No,No,>4 years,No,37,No,Renting,1,Skilled employee / official,1,No,Repaid
144971639,Unknown/No Checking Account,15,delay in paying off in the past,Entertainment set,1478,< GHS 100 DM,1 <= ... < 4 years,4,Married,No,No,2<…<=3 years,Yes,33,Yes,Renting,2,Skilled employee / official,1,No,Repaid
1249245849,Unknown/No Checking Account,24,critical account,Entertainment set,5103,< GHS 100 DM,< 1 year,3,Married,No,No,2<…<=3 years,No,47,No,Renting,3,Skilled employee / official,1,No,Repaid
1135353856,GHS 0 < ... < GHS 200,36,delay in paying off in the past,Building project,9857,GHS 100 <= ... <  GHS 500,4 <=... < 7 years,1,Single,No,No,2<…<=3 years,No,31,No,Renting,2,Unskilled - resident,2,No,Repaid
265743482,Unknown/No Checking Account,60,existing credits paid back duly till now,New Car,6527,Unknown/ No savings account,1 <= ... < 4 years,4,Single,No,No,>4 years,No,34,No,Renting,1,Skilled employee / official,2,No,Repaid
1135351197,>= GHS 200,10,critical account,Entertainment set,1347,Unknown/ No savings account,4 <=... < 7 years,4,Single,No,No,1< … <=2 years,No,27,No,Renting,2,Skilled employee / official,1,No,Repaid
613528171,GHS 0 < ... < GHS 200,36,delay in paying off in the past,New Car,2862,GHS 100 <= ... <  GHS 500, >= 7 years,4,Single,No,No,2<…<=3 years,No,30,No,Renting,1,Skilled employee / official,1,No,Repaid
546499940,Unknown/No Checking Account,9,existing credits paid back duly till now,Entertainment set,2753,GHS 100 <= ... <  GHS 500, >= 7 years,3,Single,Yes,No,>4 years,No,35,No,Renting,1,Skilled employee / official,1,No,Repaid
272421846,< GHS 0,12,existing credits paid back duly till now,New Car,3651, => GHS 1000 DM,1 <= ... < 4 years,1,Single,No,No,2<…<=3 years,No,31,No,Renting,1,Skilled employee / official,2,No,Repaid
925272266,< GHS 0,15,critical account,Furniture,975,< GHS 100 DM,1 <= ... < 4 years,2,Divorced,No,No,2<…<=3 years,No,25,No,Renting,2,Skilled employee / official,1,No,Repaid
1210797749,GHS 0 < ... < GHS 200,15,existing credits paid back duly till now,Others,2631,GHS 100 <= ... <  GHS 500,1 <= ... < 4 years,3,Widowed,No,No,1< … <=2 years,Yes,25,No,Renting,1,Unskilled - resident,1,No,Repaid
1081762623,GHS 0 < ... < GHS 200,24,existing credits paid back duly till now,Entertainment set,2896,GHS 100 <= ... <  GHS 500,< 1 year,2,Single,No,No,<= 1 year,No,29,No,Renting,1,Skilled employee / official,1,No,Repaid
456724628,< GHS 0,6,critical account,New Car,4700,Unknown/ No savings account,< 1 year,1,Single,No,No,2<…<=3 years,Yes,44,No,Renting,2,Unskilled - resident,2,No,Repaid
499822510,Unknown/No Checking Account,24,existing credits paid back duly till now,Entertainment set,2284,< GHS 100 DM,4 <=... < 7 years,4,Single,No,No,1< … <=2 years,No,28,No,Renting,1,Skilled employee / official,1,No,Repaid
214387022,Unknown/No Checking Account,6,existing credits paid back duly till now,Used Car,1236,GHS 500<= ... < GHS 1000,1 <= ... < 4 years,2,Single,No,No,>4 years,No,50,No,Own House,1,Skilled employee / official,1,No,Repaid
1021089372,GHS 0 < ... < GHS 200,12,existing credits paid back duly till now,Entertainment set,1103,< GHS 100 DM,4 <=... < 7 years,4,Single,No,Yes,2<…<=3 years,Yes,29,No,Renting,2,Skilled employee / official,1,Yes,Repaid
347022608,Unknown/No Checking Account,12,critical account,New Car,926,< GHS 100 DM,unemployed,1,Widowed,No,No,1< … <=2 years,No,38,No,Renting,1,Unemployed/ Unskilled  - non-resident,1,No,Repaid
62579209,Unknown/No Checking Account,18,critical account,Entertainment set,1800,< GHS 100 DM,1 <= ... < 4 years,4,Single,No,No,1< … <=2 years,No,24,No,Renting,2,Skilled employee / official,1,No,Repaid
730404659,>= GHS 200,15,existing credits paid back duly till now,Education,1905,< GHS 100 DM, >= 7 years,4,Single,No,No,>4 years,No,40,No,Own House,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
221981961,Unknown/No Checking Account,12,existing credits paid back duly till now,Furniture,1123,GHS 500<= ... < GHS 1000,1 <= ... < 4 years,4,Widowed,No,No,>4 years,No,29,No,Own House,1,Unskilled - resident,1,No,Defaulted
1082058241,< GHS 0,48,critical account,Used Car,6331,< GHS 100 DM, >= 7 years,4,Single,No,No,>4 years,No,46,No,Renting,2,Skilled employee / official,1,No,Defaulted
1152069637,>= GHS 200,24,existing credits paid back duly till now,Entertainment set,1377,GHS 100 <= ... <  GHS 500, >= 7 years,4,Widowed,No,No,1< … <=2 years,No,47,No,Renting,1,Skilled employee / official,1,No,Repaid
892608695,GHS 0 < ... < GHS 200,30,delay in paying off in the past,Building project,2503,GHS 100 <= ... <  GHS 500, >= 7 years,4,Single,No,No,1< … <=2 years,No,41,Yes,Renting,2,Skilled employee / official,1,No,Repaid
1154615302,GHS 0 < ... < GHS 200,27,existing credits paid back duly till now,Building project,2528,< GHS 100 DM,< 1 year,4,Widowed,No,No,<= 1 year,No,32,No,Renting,1,Skilled employee / official,2,No,Repaid
989649852,Unknown/No Checking Account,15,existing credits paid back duly till now,New Car,5324,GHS 500<= ... < GHS 1000, >= 7 years,1,Widowed,No,No,>4 years,No,35,No,Renting,1,Skilled employee / official,1,No,Repaid
